sku,description,subcat_1,subcat_2,subcat_3,subcat_4,subcat_5,subcat_6,calc_include,calslot_1,calslot_2,calslot_3,retail_price_inc_gst,category_slug,image_url,Notes
GC-RIGISWIV-P,"Rigi adjustable swivel-angle glass clamp in polished SS316, takes any angle for off-90° glass panel intersections.",Spigots 12mm Glass,Clamps,Rigi Clamps,,,,FALSE,,,,30.1,balustrade-glass-spigots-12mm-clamps-rigi,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GC-RIGISWIV-P.JPG,
GC-RIGISWIV-S,"Rigi adjustable swivel-angle glass clamp in satin SS316, takes any angle for off-90° glass panel intersections.",Spigots 12mm Glass,Clamps,Rigi Clamps,,,,FALSE,,,,30.1,balustrade-glass-spigots-12mm-clamps-rigi,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GC-RIGISWIV-S.JPG,
GC-RIGIW-B,"Rigi wall-mount glass clamp in matt black SS316, stabilises tall raked panels or panels on timber deck via a wall fixing above or below the glass line.",Spigots 12mm Glass,Clamps,Rigi Clamps,,,,FALSE,,,,28.85,balustrade-glass-spigots-12mm-clamps-rigi,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GC-RIGIW-B.JPG,
GC-RIGIW-MW,"Rigi wall-mount glass clamp in matt white SS316, stabilises tall raked panels or panels on timber deck via a wall fixing above or below the glass line.",Spigots 12mm Glass,Clamps,Rigi Clamps,,,,FALSE,,,,30.1,balustrade-glass-spigots-12mm-clamps-rigi,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GC-RIGIW-MW.JPG,
GC-RIGIW-O-B,"Rigi offset wall-mount glass clamp in matt black SS316, friction clamp with an offset fixing for masonry or timber corners.",Spigots 12mm Glass,Clamps,Rigi Clamps,,,,FALSE,,,,29.85,balustrade-glass-spigots-12mm-clamps-rigi,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GC-RIGIW-O-B.JPG,
GC-RIGIW-O-P,"Rigi offset wall-mount glass clamp in polished SS316, friction clamp with an offset fixing for masonry or timber corners.",Spigots 12mm Glass,Clamps,Rigi Clamps,,,,FALSE,,,,23.85,balustrade-glass-spigots-12mm-clamps-rigi,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GC-RIGIW-O-P.JPG,
GC-RIGIW-O-S,"Rigi offset wall-mount glass clamp in satin SS316, friction clamp with an offset fixing for masonry or timber corners.",Spigots 12mm Glass,Clamps,Rigi Clamps,,,,FALSE,,,,23.85,balustrade-glass-spigots-12mm-clamps-rigi,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GC-RIGIW-O-S.JPG,
GC-RIGIW-P,"Rigi wall-mount glass clamp in polished SS316, stabilises tall raked panels or panels on timber deck via a wall fixing above or below the glass line.",Spigots 12mm Glass,Clamps,Rigi Clamps,,,,FALSE,,,,23.16,balustrade-glass-spigots-12mm-clamps-rigi,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GC-RIGIW-P.JPG,
GC-RIGIW-S,"Rigi wall-mount glass clamp in satin SS316, stabilises tall raked panels or panels on timber deck via a wall fixing above or below the glass line.",Spigots 12mm Glass,Clamps,Rigi Clamps,,,,FALSE,,,,23.16,balustrade-glass-spigots-12mm-clamps-rigi,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GC-RIGIW-S.JPG,
GC-S-FB-B,"Square-shaped glass clamp with flat back in matt black, two-piece pull-apart construction, fixes through the back to timber, masonry or a stainless post via a nut-sert and socket-head screw.",Spigots 12mm Glass,Clamps,Square Clamps,,,,FALSE,,,,23.71,balustrade-glass-spigots-12mm-clamps-square,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GC-S-FB-B.JPG,
GC-S-FB-MW,"Square-shaped glass clamp with flat back in matt white, two-piece pull-apart construction, fixes through the back to timber, masonry or a stainless post via a nut-sert and socket-head screw.",Spigots 12mm Glass,Clamps,Square Clamps,,,,FALSE,,,,26.35,balustrade-glass-spigots-12mm-clamps-square,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GC-S-FB-MW.JPG,
GC-S-FB-P,"Square-shaped glass clamp with flat back in polished stainless, two-piece pull-apart construction, fixes through the back to timber, masonry or a stainless post via a nut-sert and socket-head screw.",Spigots 12mm Glass,Clamps,Square Clamps,,,,FALSE,,,,19,balustrade-glass-spigots-12mm-clamps-square,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GC-S-FB-P.JPG,
GC-S-FB-S,"Square-shaped glass clamp with flat back in satin stainless, two-piece pull-apart construction, fixes through the back to timber, masonry or a stainless post via a nut-sert and socket-head screw.",Spigots 12mm Glass,Clamps,Square Clamps,,,,FALSE,,,,18.3,balustrade-glass-spigots-12mm-clamps-square,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GC-S-FB-S.JPG,
GC-S-RB-P,"Square-shaped glass clamp with radius back in polished stainless, two-piece pull-apart construction, fixes via a nut-sert and socket-head screw to a round post.",Spigots 12mm Glass,Clamps,Square Clamps,,,,FALSE,,,,19,balustrade-glass-spigots-12mm-clamps-square,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GC-S-RB-P.JPG,
GC-S-RB-S,"Square-shaped glass clamp with radius back in satin stainless, two-piece pull-apart construction, fixes via a nut-sert and socket-head screw to a round post.",Spigots 12mm Glass,Clamps,Square Clamps,,,,FALSE,,,,18.3,balustrade-glass-spigots-12mm-clamps-square,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GC-S-RB-S.JPG,
GC-S-SEAT-B,"Square-clamp seating block in matt black, fits inside a square-series clamp at the bottom to stop glass slipping or at the top to stop rotation.",Spigots 12mm Glass,Clamps,Square Clamps,,,,FALSE,,,,4.55,balustrade-glass-spigots-12mm-clamps-square,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GC-S-SEAT-B.JPG,
GC-S-SEAT-MW,"Square-clamp seating block in matt white, fits inside a square-series clamp at the bottom to stop glass slipping or at the top to stop rotation.",Spigots 12mm Glass,Clamps,Square Clamps,,,,FALSE,,,,4.8,balustrade-glass-spigots-12mm-clamps-square,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GC-S-SEAT-MW.JPG,
GC-S-SEAT-P,"Square-clamp seating block in polished stainless, fits inside a square-series clamp at the bottom to stop glass slipping or at the top to stop rotation.",Spigots 12mm Glass,Clamps,Square Clamps,,,,FALSE,,,,2.9,balustrade-glass-spigots-12mm-clamps-square,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GC-S-SEAT-P.JPG,
GC-S-SEAT-S,"Square-clamp seating block in satin stainless, fits inside a square-series clamp at the bottom to stop glass slipping or at the top to stop rotation.",Spigots 12mm Glass,Clamps,Square Clamps,,,,FALSE,,,,2.9,balustrade-glass-spigots-12mm-clamps-square,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GC-S-SEAT-S.JPG,
CSK-050,50mm COUNTER SUNK BATTEN SCREW,Spigots 12mm Glass,Fixings & Grout,Fixings,,,,FALSE,,,,0.72,balustrade-glass-spigots-12mm-fixings-and-grout-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/CSK-050.JPG,"50x50 posts are missing from style for corners and gates, also side mounted posts are missing"
CSK-075,75mm COUNTER SUNK BATTEN SCREW,Spigots 12mm Glass,Fixings & Grout,Fixings,,,,FALSE,,,,0.85,balustrade-glass-spigots-12mm-fixings-and-grout-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/csk-075.JPG,
CSK-100-4PK,100mm COUNTER SUNK SCREW - 4 PACK,Spigots 12mm Glass,Fixings & Grout,Fixings,,,,TRUE,timber fixing base plated,,,9.96,balustrade-glass-spigots-12mm-fixings-and-grout-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/csk-100-4pk.JPG,
DB-PH3,AIRE Phillips #3 driver bit; suits a variety of Phillips-head screws used in AIRE balustrade installation.,Spigots 12mm Glass,Fixings & Grout,Fixings,,,,,,,,2.85,balustrade-glass-spigots-12mm-fixings-and-grout-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/DB-PH3.JPG,
DB-SQ3.4,AIRE square-head driver bit (SQ3.4); suits the square-drive panhead and picket screws used in AIRE balustrade installation.,Spigots 12mm Glass,Fixings & Grout,Fixings,,,,,,,,3.6,balustrade-glass-spigots-12mm-fixings-and-grout-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/DB-SQ3.4.JPG,
GS-DN-4PK,M12 DOME NUT with WASHER - SS316 - 4pk,Spigots 12mm Glass,Fixings & Grout,Fixings,,,,,,,,3.15,balustrade-glass-spigots-12mm-fixings-and-grout-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/gs-dn-4pk.JPG,
GS-DN-4PK-B,M12 DOME NUT with WASHER - BLACK - 4pk,Spigots 12mm Glass,Fixings & Grout,Fixings,,,,,,,,6.11,balustrade-glass-spigots-12mm-fixings-and-grout-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/gs-dn-4pk-b.JPG,
GS093LAG,93mm LAG Screw - M12,Spigots 12mm Glass,Fixings & Grout,Fixings,,,,,,,,3.55,balustrade-glass-spigots-12mm-fixings-and-grout-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/gs093lag.JPG,
GS1000ROD,1000mm THREADED ROD - M12,Spigots 12mm Glass,Fixings & Grout,Fixings,,,,,,,,16.9,balustrade-glass-spigots-12mm-fixings-and-grout-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/gs1000rod.JPG,
GS115LAG,115mm LAG Screw - M12,Spigots 12mm Glass,Fixings & Grout,Fixings,,,,,,,,3.7,balustrade-glass-spigots-12mm-fixings-and-grout-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/gs115lag.JPG,
GS120ROD,120mm TREADED ROD - M12,Spigots 12mm Glass,Fixings & Grout,Fixings,,,,,,,,1.85,balustrade-glass-spigots-12mm-fixings-and-grout-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/gs120rod.JPG,
GS125LAG,125mm LAG Screw - M12,Spigots 12mm Glass,Fixings & Grout,Fixings,,,,,,,,3.55,balustrade-glass-spigots-12mm-fixings-and-grout-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GS125LAG.JPG,
GS150ROD,150mm TREADED ROD - M12,Spigots 12mm Glass,Fixings & Grout,Fixings,,,,,Concrete Fixing,,,2.15,balustrade-glass-spigots-12mm-fixings-and-grout-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/gs150rod.JPG,
GS160LAG,160mm LAG Screw - M12,Spigots 12mm Glass,Fixings & Grout,Fixings,,,,,Timber Fixing,,,6,balustrade-glass-spigots-12mm-fixings-and-grout-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GS160LAG.JPG,
S-110LAG-4PK,"M10 x 110mm timber lag screws in SS316, 4-pack with nuts and washers — fixing for Premium Perf base-plated posts to timber substrates.",Spigots 12mm Glass,Fixings & Grout,Fixings,,,,TRUE,"Side mount post for timber
Side mount post for concrete
pair with side mount post fixings 4x per 4 pack",,,13.9,balustrade-glass-spigots-12mm-fixings-and-grout-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/S-110LAG-4PK.JPG,
S-120ROD-4PK,"M10 x 120mm concrete threaded rods in SS316, 4-pack with nuts and washers — fixing for Premium Perf base-plated posts to concrete via chemical anchor.",Spigots 12mm Glass,Fixings & Grout,Fixings,,,,TRUE,Side mount post for concrete,,,10.6,balustrade-glass-spigots-12mm-fixings-and-grout-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/S-120ROD-4PK.JPG,
S-M10DN-4PK,M10 DOME NUT with WASHER - SS316 - 4pk,Spigots 12mm Glass,Fixings & Grout,Fixings,,,,TRUE,pair with side mount post fixings 4x per 4 pack,,,2.65,balustrade-glass-spigots-12mm-fixings-and-grout-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/s-m10dn-4pk.JPG,
SOUD-CA1400,Soudal CA1400 Chemical Anchor — 400ml,Spigots 12mm Glass,Fixings & Grout,Fixings,,,,,,,,29.85,balustrade-glass-spigots-12mm-fixings-and-grout-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SOUD-CA1400.jpg,
GROUT-BOS,BOSTIK Grout HES - 20Kg Bag,Spigots 12mm Glass,Fixings & Grout,Grout,,,,FALSE,,,,72.2,balustrade-glass-spigots-12mm-fixings-and-grout-grout,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GROUT-BOS.JPG,
GROUT-SETFAST-10KG,Fast Setting Pourable Grout - 10kg bag,Spigots 12mm Glass,Fixings & Grout,Grout,,,,TRUE,core dilled posts,,,45.4,balustrade-glass-spigots-12mm-fixings-and-grout-grout,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GROUT-SETFAST-10KG.JPG,
GROUT-SIKA,Sika Grout HES - 20Kg Bag,Spigots 12mm Glass,Fixings & Grout,Grout,,,,FALSE,,,,64.96,balustrade-glass-spigots-12mm-fixings-and-grout-grout,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/grout-sika.JPG,
SER35-EC-B,35 Series top-mount railing end cap in Black — caps the open end of the 35 Series top railing.,Spigots 12mm Glass,Handrail,Top Mount,,,,,,,,5.01,balustrade-glass-spigots-12mm-handrail-top-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-EC-B.JPG,
SER35-EC-M,35 Series top-mount railing end cap in Mill — caps the open end of the 35 Series top railing.,Spigots 12mm Glass,Handrail,Top Mount,,,,,,,,3.25,balustrade-glass-spigots-12mm-handrail-top-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-EC-M.JPG,
SER35-EC-MW,35 Series top-mount railing end cap in Matt White — caps the open end of the 35 Series top railing.,Spigots 12mm Glass,Handrail,Top Mount,,,,,,,,5.01,balustrade-glass-spigots-12mm-handrail-top-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-EC-MW.JPG,
SER35-EC-SA,35 Series top-mount railing end cap in Satin Anod — caps the open end of the 35 Series top railing.,Spigots 12mm Glass,Handrail,Top Mount,,,,,,,,5.9,balustrade-glass-spigots-12mm-handrail-top-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-EC-SA.JPG,
SER35-HJA-SA,35 Series HORIZONTAL ADJUSTABLE joiner in Satin Anod — angle-adjustable horizontal joiner for non-square corners.,Spigots 12mm Glass,Handrail,Top Mount,,,,,,,,6.55,balustrade-glass-spigots-12mm-handrail-top-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-HJA-SA.JPG,
SER35-J-SA,35 Series inline joiner in Satin Anod — internal-fit inline joiner for the 35 Series top-mount railing.,Spigots 12mm Glass,Handrail,Top Mount,,,,,,,,4.25,balustrade-glass-spigots-12mm-handrail-top-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-J-SA.JPG,
SER35-J90-SA,35 Series 90° joiner in Satin Anod — 90° corner connector for the 35 Series top-mount railing.,Spigots 12mm Glass,Handrail,Top Mount,,,,,,,,6.55,balustrade-glass-spigots-12mm-handrail-top-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-J90-SA.JPG,
SER35-R5800-B,35 Series 5800mm top-mount railing in Black — the base extrusion of the 35 Series top-mount handrail range.,Spigots 12mm Glass,Handrail,Top Mount,,,,,,,,178.05,balustrade-glass-spigots-12mm-handrail-top-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-R5800-B.JPG,
SER35-R5800-M,35 Series 5800mm top-mount railing in Mill — the base extrusion of the 35 Series top-mount handrail range.,Spigots 12mm Glass,Handrail,Top Mount,,,,,,,,159.25,balustrade-glass-spigots-12mm-handrail-top-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-R5800-M.JPG,
SER35-R5800-MW,35 Series 5800mm top-mount railing in Matt White — the base extrusion of the 35 Series top-mount handrail range.,Spigots 12mm Glass,Handrail,Top Mount,,,,,,,,178.05,balustrade-glass-spigots-12mm-handrail-top-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-R5800-MW.JPG,
SER35-R5800-SA,35 Series 5800mm top-mount railing in Satin Anod — the base extrusion of the 35 Series top-mount handrail range.,Spigots 12mm Glass,Handrail,Top Mount,,,,,,,,216.4,balustrade-glass-spigots-12mm-handrail-top-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-R5800-SA.JPG,
SER35-RUB-12MM,"35 Series rubber gasket, 6000mm long for 12mm glass — lines the inside of the 35 Series top-mount railing.",Spigots 12mm Glass,Handrail,Top Mount,,,,,,,,32.7,balustrade-glass-spigots-12mm-handrail-top-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-RUB-12MM.JPG,
SER35-VJA-SA,35 Series VERTICAL ADJUSTABLE joiner in Satin Anod — vertically-adjustable joiner for raked stair runs.,Spigots 12mm Glass,Handrail,Top Mount,,,,,,,,11.95,balustrade-glass-spigots-12mm-handrail-top-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-VJA-SA.JPG,
SER35-WB-B,35 Series wall bracket in Black — wall-mount support bracket for the 35 Series top-mount railing.,Spigots 12mm Glass,Handrail,Top Mount,,,,,,,,5.9,balustrade-glass-spigots-12mm-handrail-top-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-WB-B.JPG,
SER35-WB-M,35 Series wall bracket in Mill — wall-mount support bracket for the 35 Series top-mount railing.,Spigots 12mm Glass,Handrail,Top Mount,,,,,,,,5.01,balustrade-glass-spigots-12mm-handrail-top-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-WB-M.JPG,
SER35-WB-MW,35 Series wall bracket in Matt White — wall-mount support bracket for the 35 Series top-mount railing.,Spigots 12mm Glass,Handrail,Top Mount,,,,,,,,5.9,balustrade-glass-spigots-12mm-handrail-top-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-WB-MW.JPG,
SER35-WB-S,35 Series wall bracket in Satin — wall-mount support bracket for the 35 Series top-mount railing.,Spigots 12mm Glass,Handrail,Top Mount,,,,,,,,9.96,balustrade-glass-spigots-12mm-handrail-top-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-WB-S.JPG,
SER35-WBEXT-B,35 Series EXTENDED wall bracket in Black — longer-reach bracket for thicker wall substrates.,Spigots 12mm Glass,Handrail,Top Mount,,,,,,,,20.2,balustrade-glass-spigots-12mm-handrail-top-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-WBEXT-B.JPG,
SER35-WBEXT-MW,35 Series EXTENDED wall bracket in Matt White — longer-reach bracket for thicker wall substrates.,Spigots 12mm Glass,Handrail,Top Mount,,,,,,,,20.2,balustrade-glass-spigots-12mm-handrail-top-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-WBEXT-MW.JPG,
