sku,description,subcat_1,subcat_2,subcat_3,subcat_4,subcat_5,subcat_6,calc_include,calslot_1,calslot_2,calslot_3,retail_price_inc_gst,category_slug,image_url,Notes
GS160LAG,160mm LAG Screw - M12,Fixings & Grout,Fixings,,,,,,Timber Fixing,,,6,pool-fencing-metal-flat-top-tubular-fixings-and-grout-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GS160LAG.JPG,
S-110LAG-4PK,"M10 x 110mm timber lag screws in SS316, 4-pack with nuts and washers — fixing for Premium Perf base-plated posts to timber substrates.",Fixings & Grout,Fixings,,,,,TRUE,"Side mount post for timber
Side mount post for concrete
pair with side mount post fixings 4x per 4 pack",,,13.9,pool-fencing-metal-flat-top-tubular-fixings-and-grout-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/S-110LAG-4PK.JPG,
S-120ROD-4PK,"M10 x 120mm concrete threaded rods in SS316, 4-pack with nuts and washers — fixing for Premium Perf base-plated posts to concrete via chemical anchor.",Fixings & Grout,Fixings,,,,,TRUE,Side mount post for concrete,,,10.6,pool-fencing-metal-flat-top-tubular-fixings-and-grout-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/S-120ROD-4PK.JPG,
S-M10DN-4PK,M10 DOME NUT with WASHER - SS316 - 4pk,Fixings & Grout,Fixings,,,,,TRUE,pair with side mount post fixings 4x per 4 pack,,,2.65,pool-fencing-metal-flat-top-tubular-fixings-and-grout-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/s-m10dn-4pk.JPG,
SS-LEG,"Six Star 85mm tubular support leg in satin black, fits under the centre of a 3m flat-top panel (SS-FTP-3000-B) to prevent mid-span sag.",Fixings & Grout,Fixings,,,,,,,,,11.45,pool-fencing-metal-flat-top-tubular-fixings-and-grout-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-LEG.JPG,
SS-TS-100-B,"Six Star self-drilling tek screws, 100-pack in black painted finish — colour-matched fixings for tubular pool-fence brackets, shrouds and gate hardware.",Fixings & Grout,Fixings,,,,,FALSE,,,,15.9,pool-fencing-metal-flat-top-tubular-fixings-and-grout-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/ss-ts-100-b.JPG,
SS-TS-100-G,"Six Star self-drilling tek screws, 100-pack in grey painted finish — colour-matched fixings for tubular pool-fence brackets, shrouds and gate hardware.",Fixings & Grout,Fixings,,,,,,,,,15.9,pool-fencing-metal-flat-top-tubular-fixings-and-grout-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/ss-ts-100-g.JPG,
SS-TS-100-MN,"Six Star self-drilling tek screws, 100-pack in monument painted finish — colour-matched fixings for tubular pool-fence brackets, shrouds and gate hardware.",Fixings & Grout,Fixings,,,,,,,,,15.9,pool-fencing-metal-flat-top-tubular-fixings-and-grout-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/ss-ts-100-mn.JPG,
SS-TS-100-S,"Six Star self-drilling tek screws, 100-pack in silver painted finish — colour-matched fixings for tubular pool-fence brackets, shrouds and gate hardware.",Fixings & Grout,Fixings,,,,,,,,,15.9,pool-fencing-metal-flat-top-tubular-fixings-and-grout-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/ss-ts-100-s.JPG,
SS-TS-100-W,"Six Star self-drilling tek screws, 100-pack in white painted finish — colour-matched fixings for tubular pool-fence brackets, shrouds and gate hardware.",Fixings & Grout,Fixings,,,,,FALSE,,,,15.9,pool-fencing-metal-flat-top-tubular-fixings-and-grout-fixings,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-TS-100-W.JPG,
GROUT-BOS,BOSTIK Grout HES - 20Kg Bag,Fixings & Grout,Grout,,,,,FALSE,,,,72.2,pool-fencing-metal-flat-top-tubular-fixings-and-grout-grout,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GROUT-BOS.JPG,
GROUT-SETFAST-10KG,Fast Setting Pourable Grout - 10kg bag,Fixings & Grout,Grout,,,,,TRUE,core dilled posts,,,45.4,pool-fencing-metal-flat-top-tubular-fixings-and-grout-grout,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GROUT-SETFAST-10KG.JPG,
GROUT-SIKA,Sika Grout HES - 20Kg Bag,Fixings & Grout,Grout,,,,,FALSE,,,,64.96,pool-fencing-metal-flat-top-tubular-fixings-and-grout-grout,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/grout-sika.JPG,
SS-1200-GC-2PK,"Six Star 1200H gate converter, 2-pack in satin black — convert a cut-down flat-top panel into a custom-width gate; one pack does one gate.",Gates,,,,,,,,,,64.96,pool-fencing-metal-flat-top-tubular-gates,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-1200-GC-2PK.JPG,
SS-1200-GC-2PK-MN,"Six Star 1200H gate converter, 2-pack in monument — convert a cut-down flat-top panel into a custom-width gate; one pack does one gate.",Gates,,,,,,,,,,83.4,pool-fencing-metal-flat-top-tubular-gates,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-1200-GC-2PK-MN.JPG,
SS-1200-GC-2PK-W,"Six Star 1200H gate converter, 2-pack in satin white — convert a cut-down flat-top panel into a custom-width gate; one pack does one gate.",Gates,,,,,,,,,,83.4,pool-fencing-metal-flat-top-tubular-gates,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-1200-GC-2PK-W.JPG,
SS-FTG-0975-B,"Six Star flat top pool gate, 975mm W x 1200H in satin black — standard AS1926.1-2012 compliant tubular gate with mitred top to match flat-top panels.",Gates,,,,,,,,,,104.95,pool-fencing-metal-flat-top-tubular-gates,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-FTG-0975-B.JPG,
SS-FTG-0975-MN,"Six Star flat top pool gate, 975mm W x 1200H in monument — standard AS1926.1-2012 compliant tubular gate with mitred top to match flat-top panels.",Gates,,,,,,,,,,117.25,pool-fencing-metal-flat-top-tubular-gates,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-FTG-0975-MN.JPG,
SS-FTG-0975-W,"Six Star flat top pool gate, 975mm W x 1200H in satin white — standard AS1926.1-2012 compliant tubular gate with mitred top to match flat-top panels.",Gates,,,,,,,,,,104.95,pool-fencing-metal-flat-top-tubular-gates,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-FTG-0975-W.JPG,
SS-FTG-1470-B,"Six Star flat top pool gate, 1470mm W in satin black — oversize tubular gate for wider openings; black only, mitred top matches the flat-top panel range.",Gates,,,,,,,,,,147,pool-fencing-metal-flat-top-tubular-gates,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-FTG-1470-B.JPG,
KF-H-FT,"D&D KwikFit™ polymer hinge SET with FIXED tension (factory pre-set, no field adjustment).",Hinges & Latches,,,,,,FALSE,,,,19.1,pool-fencing-metal-flat-top-tubular-hinges-and-latches,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/KF-H-FT.JPG,
ML-TL-KF-H-FT,D&D MagnaLatch Top Pull + KwikFit Fixed Tension hinge KIT — complete pool gate hardware (latch + hinge pair).,Hinges & Latches,,,,,,FALSE,,,,93.45,pool-fencing-metal-flat-top-tubular-hinges-and-latches,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/ML-TL-KF-H-FT.JPG,
ML-TL-TC-H-AT,"D&D premium hinge + latch set for aluminium flat-top pool gates — Magna Latch top-pull and matched Tru-Close self-closing hinges, AS1926.1-2012 compliant.",Hinges & Latches,,,,,,TRUE,Hinge & Latch kit for monument and black ,,,115.95,pool-fencing-metal-flat-top-tubular-hinges-and-latches,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/ML-TL-TC-H-AT.JPG,
ML-TL-W,"D&D MagnaLatch® Top Pull Series 3 in WHITE — magnetic safety gate latch, key-lockable.",Hinges & Latches,,,,,,TRUE,Latch for white panels to be bundled with white hinges,,,174.68,pool-fencing-metal-flat-top-tubular-hinges-and-latches,,
SOLAR-LIGHT-2PK,"Solar LED lights for pool fence rails and stair edges, 2-pack — dusk-to-dawn auto-on lighting for pool surrounds and outdoor stairways.",Hinges & Latches,,,,,,,,,,10.6,pool-fencing-metal-flat-top-tubular-hinges-and-latches,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SOLAR-LIGHT-2PK.JPG,
SS-GS,D&D gate stop — stainless steel stop bracket that prevents a gate over-swinging into the latch and protects the latch alignment.,Hinges & Latches,,,,,,,,,,15,pool-fencing-metal-flat-top-tubular-hinges-and-latches,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-GS.JPG,
TC-H-AT-2L-B,D&D TruClose® Adjustable Tension hinge with 2 alignment legs in BLACK — hinge pair.,Hinges & Latches,,,,,,,,,,45.71,pool-fencing-metal-flat-top-tubular-hinges-and-latches,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/TC-H-AT-2L-B.JPG,
TC-H-AT-2L-W,D&D TruClose® Adjustable Tension hinge with 2 alignment legs in WHITE — hinge pair.,Hinges & Latches,,,,,,TRUE,Hinges to we used on white panels and bundled with white latch,,,51.7,pool-fencing-metal-flat-top-tubular-hinges-and-latches,,
TC-H-AT-B,D&D TruClose® Adjustable Tension hinge NO LEGS in BLACK — hinge set.,Hinges & Latches,,,,,,,,,,44.85,pool-fencing-metal-flat-top-tubular-hinges-and-latches,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/TC-H-AT-B.JPG,
TC-H-AT-HD-2L-B,D&D TruClose® HEAVY DUTY Adjustable hinge with 2 alignment legs in BLACK — hinge set.,Hinges & Latches,,,,,,,,,,62.55,pool-fencing-metal-flat-top-tubular-hinges-and-latches,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/TC-H-AT-HD-2L-B.JPG,
TC-H-AT-HD-B,D&D TruClose® HEAVY DUTY hinge with 1 alignment leg in BLACK — hinge set.,Hinges & Latches,,,,,,,,,,62.55,pool-fencing-metal-flat-top-tubular-hinges-and-latches,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/TC-H-AT-HD-B.JPG,
SS-FTR-1400HT-B,"Six Star flat top raked panel, 1400H in satin black — sloping-top panel for stepped runs adjacent to a retaining wall, ramp or change in ground level.",Flat Top Panels,Raked,,,,,,,,,227.44,pool-fencing-metal-flat-top-tubular-panels-raked,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-FTR-1400HT-B.JPG,
SS-FTR-1800HT-B,"Six Star flat top raked panel, 1800H in satin black — sloping-top panel for larger step-ups than the 1400H raked panel; black only.",Flat Top Panels,Raked,,,,,,,,,262.7,pool-fencing-metal-flat-top-tubular-panels-raked,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-FTR-1800HT-B.JPG,
SS-FTP-2450-B,"Six Star flat top pool fence panel, 2450mm W in satin black — standard tubular pool-fence panel, AS1926.1-2012 compliant, fits Six Star horizontal/swivel/vertical brackets.",Flat Top Panels,Standard,,,,,,,,,103.85,pool-fencing-metal-flat-top-tubular-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-FTP-2450-B.JPG,
SS-FTP-2450-MN,"Six Star flat top pool fence panel, 2450mm W in monument — standard tubular pool-fence panel, AS1926.1-2012 compliant, fits Six Star horizontal/swivel/vertical brackets.",Flat Top Panels,Standard,,,,,,,,,115.05,pool-fencing-metal-flat-top-tubular-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-FTP-2450-MN.JPG,
SS-FTP-2450-W,"Six Star flat top pool fence panel, 2450mm W in satin white — standard tubular pool-fence panel, AS1926.1-2012 compliant, fits Six Star horizontal/swivel/vertical brackets.",Flat Top Panels,Standard,,,,,,,,,139.07,pool-fencing-metal-flat-top-tubular-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-FTP-2450-W.JPG,
SS-FTP-3000-B,"Six Star flat top pool fence panel, 3000mm W in satin black — oversize panel for longer spans; black only, recommended with centre support leg (SS-LEG).",Flat Top Panels,Standard,,,,,,,,,156.74,pool-fencing-metal-flat-top-tubular-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-FTP-3000-B.JPG,
SS-DC-B,Six Star tubular two-piece domical post cover in satin black — clips around a base-plated post to conceal fixings; can be fitted last over the post.,Post Accessories,,,,,,TRUE,domical cover for base plated post,,,7.21,pool-fencing-metal-flat-top-tubular-post-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-DC-B.JPG,
SS-DC-MN,"Premium Perf two-part domical cover in Monument finish, 140 x 106 x 30mm; conceals the welded 135 x 100mm base plate of SS-1300-BP / SS-1600-BP posts.",Post Accessories,,,,,,,,,,7.55,pool-fencing-metal-flat-top-tubular-post-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-DC-MN.JPG,
SS-PLUG-D35-4PK-B,"Six Star 42mm post plug, 4-pack in satin black — press-fits over oversized fixing holes when wall-mounting tubular pool-fence posts.",Post Accessories,,,,,,,,,,2.93,pool-fencing-metal-flat-top-tubular-post-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-PLUG-D35-4PK-B.JPG,
SS-PLUG-D35-4PK-MN,"Six Star 42mm post plug, 4-pack in monument — press-fits over oversized fixing holes when wall-mounting tubular pool-fence posts.",Post Accessories,,,,,,,,,,2.93,pool-fencing-metal-flat-top-tubular-post-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-PLUG-D35-4PK-MN.JPG,
SS-PLUG-D35-4PK-W,"Six Star 42mm post plug, 4-pack in satin white — press-fits over oversized fixing holes when wall-mounting tubular pool-fence posts.",Post Accessories,,,,,,,,,,2.93,pool-fencing-metal-flat-top-tubular-post-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-PLUG-D35-4PK-W.JPG,
SS-POSTPLUG-4PK,"Six Star 32mm post plug, 4-pack in satin black — press-fits over oversized fixing holes when wall-mounting 32mm tubular pool-fence posts.",Post Accessories,,,,,,,,,,3.8,pool-fencing-metal-flat-top-tubular-post-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-POSTPLUG-4PK.JPG,
SS-POSTPLUG-4PK-MN,"Six Star 32mm post plug, 4-pack in monument — press-fits over oversized fixing holes when wall-mounting 32mm tubular pool-fence posts.",Post Accessories,,,,,,,,,,3.8,pool-fencing-metal-flat-top-tubular-post-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-POSTPLUG-4PK-MN.JPG,
SS-POSTPLUG-4PK-W,"Six Star 32mm post plug, 4-pack in satin white — press-fits over oversized fixing holes when wall-mounting 32mm tubular pool-fence posts.",Post Accessories,,,,,,,,,,3.8,pool-fencing-metal-flat-top-tubular-post-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-POSTPLUG-4PK-W.JPG,
SS-TC,"Six Star flat top post cap in satin black, press-fits over a tubular pool-fence post to seal the top with a flat profile.",Post Accessories,,,,,,,,,,0.95,pool-fencing-metal-flat-top-tubular-post-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-TC.JPG,
SS-TD,"Six Star top dome cap in satin black, used at posts adjacent to a boundary fence where an angled top is required for non-climbable-zone compliance.",Post Accessories,,,,,,,,,,0.9,pool-fencing-metal-flat-top-tubular-post-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-TD.JPG,
SS-TD-EXT-B,"Six Star external-fit top dome cap in satin black, slips over the outside of a tubular pool-fence post for an angled top profile.",Post Accessories,,,,,,,,,,1.16,pool-fencing-metal-flat-top-tubular-post-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-TD-EXT-B.JPG,
SS-TD-EXT-W,"Six Star external-fit top dome cap in satin white, slips over the outside of a tubular pool-fence post for an angled top profile.",Post Accessories,,,,,,,,,,1.16,pool-fencing-metal-flat-top-tubular-post-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-TD-EXT-W.JPG,
XP-DR-B,"Premium Perf 50 x 50mm post dress ring in matt black aluminium — 100x100mm outer / 52x52mm inner, sits over a core-drilled post to conceal the core hole.",Post Accessories,,,,,,TRUE,dress ring used for core drilled posts,,,3.05,pool-fencing-metal-flat-top-tubular-post-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/XP-DR-B.JPG,
XP-DR-G,Dress ring for 50mm tubular pool-fence post in grey — flat cover plate that conceals a core-drilled hole at ground level.,Post Accessories,,,,,,,,,,3.05,pool-fencing-metal-flat-top-tubular-post-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/XP-DR-G.JPG,
XP-DR-MN,"Premium Perf 50 x 50mm post dress ring in Monument matt aluminium — 100x100mm outer / 52x52mm inner, sits over a core-drilled post.",Post Accessories,,,,,,,,,,5.25,pool-fencing-metal-flat-top-tubular-post-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/XP-DR-MN.JPG,
XP-DR-W,"BARR 50 x 50mm post dress ring in pearl white aluminium — 100x100mm outer / 52x52mm inner, sits over a core-drilled BARR post to conceal the core hole",Post Accessories,,,,,,TRUE,dress ring used for core drilled posts,,,5.25,pool-fencing-metal-flat-top-tubular-post-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/XP-DR-W.JPG,
SS-BA-B,Six Star angle bracket in satin black — universal bracket for non-standard angles or concealed internal fixings on tubular pool-fence runs.,Post Brackets,,,,,,,,,,1.3,pool-fencing-metal-flat-top-tubular-post-brackets,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-BA-B.JPG,
SS-BH4-B,"Six Star horizontal bracket kit, 4-pack in satin black — shroud-style brackets that conceal the cut end of a panel at standard panel-to-post junctions; includes 10 colour-matched tek screws.",Post Brackets,,,,,,,,,,7.65,pool-fencing-metal-flat-top-tubular-post-brackets,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-BH4-B.JPG,
SS-BH4-MN,"Six Star horizontal bracket kit, 4-pack in monument — shroud-style brackets that conceal the cut end of a panel at standard panel-to-post junctions; includes 10 colour-matched tek screws.",Post Brackets,,,,,,,,,,8.95,pool-fencing-metal-flat-top-tubular-post-brackets,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-BH4-MN.JPG,
SS-BH4-W,"Six Star horizontal bracket kit, 4-pack in satin white — shroud-style brackets that conceal the cut end of a panel at standard panel-to-post junctions; includes 10 colour-matched tek screws.",Post Brackets,,,,,,,,,,9.5,pool-fencing-metal-flat-top-tubular-post-brackets,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-BH4-W.JPG,
SS-BSWIV-HORIZ-B,"Six Star swivel horizontal bracket in satin black, allows the panel to enter the post off-square for angled corners or non-perpendicular runs.",Post Brackets,,,,,,,,,,7.65,pool-fencing-metal-flat-top-tubular-post-brackets,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-BSWIV-HORIZ-B.JPG,
SS-BSWIV-HORIZ-MN,"Six Star swivel horizontal bracket in monument, allows the panel to enter the post off-square for angled corners or non-perpendicular runs.",Post Brackets,,,,,,,,,,7.65,pool-fencing-metal-flat-top-tubular-post-brackets,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-BSWIV-HORIZ-MN.JPG,
SS-BSWIV-HORIZ-W,"Six Star swivel horizontal bracket in satin white, allows the panel to enter the post off-square for angled corners or non-perpendicular runs.",Post Brackets,,,,,,,,,,7.65,pool-fencing-metal-flat-top-tubular-post-brackets,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-BSWIV-HORIZ-W.JPG,
SS-BSWIV-VERT-B,"Six Star swivel vertical bracket in satin black, allows the panel to rake on sloped or stepped runs while the post stays vertical.",Post Brackets,,,,,,,,,,7.65,pool-fencing-metal-flat-top-tubular-post-brackets,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-BSWIV-VERT-B.JPG,
SS-BSWIV-VERT-MN,"Six Star swivel vertical bracket in monument, allows the panel to rake on sloped or stepped runs while the post stays vertical.",Post Brackets,,,,,,,,,,7.65,pool-fencing-metal-flat-top-tubular-post-brackets,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-BSWIV-VERT-MN.JPG,
SS-BSWIV-VERT-W,"Six Star swivel vertical bracket in satin white, allows the panel to rake on sloped or stepped runs while the post stays vertical.",Post Brackets,,,,,,,,,,7.65,pool-fencing-metal-flat-top-tubular-post-brackets,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-BSWIV-VERT-W.JPG,
SS-BV-B,Six Star fixed vertical bracket in satin black — cost-effective shroud for raked runs with a consistent slope; alternative to the swivel vertical (SS-BSWIV-VERT-B).,Post Brackets,,,,,,,,,,2.6,pool-fencing-metal-flat-top-tubular-post-brackets,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-BV-B.JPG,
SS-BV-MN,Six Star fixed vertical bracket in monument — cost-effective shroud for raked runs with a consistent slope; alternative to the swivel vertical bracket.,Post Brackets,,,,,,,,,,2.3,pool-fencing-metal-flat-top-tubular-post-brackets,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-BV-MN.JPG,
SS-1300-BP-B,Premium Perf 1300mm long 50 x 50mm post with welded 135 x 100mm base plate in Black finish; surface-mount post for slab / paver pool fence installs.,Posts,,,,,,TRUE,base plated post,,,39.11,pool-fencing-metal-flat-top-tubular-posts,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-1300-BP-B.JPG,
SS-1300-BP-MN,Premium Perf 1300mm long 50 x 50mm post with welded 135 x 100mm base plate in Monument finish; surface-mount post for slab / paver pool fence installs.,Posts,,,,,,,,,,39.75,pool-fencing-metal-flat-top-tubular-posts,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-1300-BP-MN.JPG,
SS-1600-BP-B,Six Star 1600mm tubular post with welded base-plate in satin black — taller surface-mount post for the high side of raked runs; pair with domical cover (SS-DC-B).,Posts,,,,,,FALSE,,,,44.85,pool-fencing-metal-flat-top-tubular-posts,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-1600-BP-B.JPG,
SS-1600-BP-MN,Six Star 1600mm tubular post with welded base-plate in monument — taller surface-mount post for the high side of raked runs; pair with domical cover (SS-DC-MN).,Posts,,,,,,,,,,47.1,pool-fencing-metal-flat-top-tubular-posts,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-1600-BP-MN.JPG,
SS-1800-B,Six Star 1800mm tubular pool-fence post in satin black — standard (no base-plate) post for core-drilled installs (with XP-DR-B dress ring) or wall-fixed runs.,Posts,,,,,,TRUE,core drill and inground posts,,,29.9,pool-fencing-metal-flat-top-tubular-posts,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-1800-B.JPG,
SS-1800-MN,Six Star 1800mm tubular pool-fence post in monument — standard (no base-plate) post for core-drilled installs (with XP-DR-MN dress ring) or wall-fixed runs.,Posts,,,,,,,,,,33.06,pool-fencing-metal-flat-top-tubular-posts,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-1800-MN.JPG,
SS-2100-B,Six Star 2100mm tubular pool-fence post in satin black — taller standard post for core-drilled installs (with XP-DR-B dress ring) or wall-fixed runs.,Posts,,,,,,,,,,36.8,pool-fencing-metal-flat-top-tubular-posts,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SS-2100-B.JPG,
