sku,description,subcat_1,subcat_2,subcat_3,subcat_4,subcat_5,subcat_6,calc_include,calslot_1,calslot_2,calslot_3,retail_price_inc_gst,category_slug,image_url,Notes
DB-SQ3.4,AIRE square-head driver bit (SQ3.4); suits the square-drive panhead and picket screws used in AIRE balustrade installation.,Fixings & Grout,,,,,,,,,,3.6,balustrade-glass-channel-17-52-hd-fixings-and-grout,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/DB-SQ3.4.JPG,
GS-DN-4PK,M12 DOME NUT with WASHER - SS316 - 4pk,Fixings & Grout,,,,,,,,,,3.15,balustrade-glass-channel-17-52-hd-fixings-and-grout,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/gs-dn-4pk.JPG,
GS-DN-4PK-B,M12 DOME NUT with WASHER - BLACK - 4pk,Fixings & Grout,,,,,,,,,,6.11,balustrade-glass-channel-17-52-hd-fixings-and-grout,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/gs-dn-4pk-b.JPG,
GS093LAG,93mm LAG Screw - M12,Fixings & Grout,,,,,,,,,,3.55,balustrade-glass-channel-17-52-hd-fixings-and-grout,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/gs093lag.JPG,
GS1000ROD,1000mm THREADED ROD - M12,Fixings & Grout,,,,,,,,,,16.9,balustrade-glass-channel-17-52-hd-fixings-and-grout,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/gs1000rod.JPG,
GS115LAG,115mm LAG Screw - M12,Fixings & Grout,,,,,,,,,,3.7,balustrade-glass-channel-17-52-hd-fixings-and-grout,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/gs115lag.JPG,
GS120ROD,120mm TREADED ROD - M12,Fixings & Grout,,,,,,,,,,1.85,balustrade-glass-channel-17-52-hd-fixings-and-grout,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/gs120rod.JPG,
GS125LAG,125mm LAG Screw - M12,Fixings & Grout,,,,,,,,,,3.55,balustrade-glass-channel-17-52-hd-fixings-and-grout,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GS125LAG.JPG,
GS150ROD,150mm TREADED ROD - M12,Fixings & Grout,,,,,,,Concrete Fixing,,,2.15,balustrade-glass-channel-17-52-hd-fixings-and-grout,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/gs150rod.JPG,
GS160LAG,160mm LAG Screw - M12,Fixings & Grout,,,,,,,Timber Fixing,,,6,balustrade-glass-channel-17-52-hd-fixings-and-grout,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GS160LAG.JPG,
S-110LAG-4PK,"M10 x 110mm timber lag screws in SS316, 4-pack with nuts and washers — fixing for Premium Perf base-plated posts to timber substrates.",Fixings & Grout,,,,,,TRUE,"Side mount post for timber
Side mount post for concrete
pair with side mount post fixings 4x per 4 pack",,,13.9,balustrade-glass-channel-17-52-hd-fixings-and-grout,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/S-110LAG-4PK.JPG,
S-120ROD-4PK,"M10 x 120mm concrete threaded rods in SS316, 4-pack with nuts and washers — fixing for Premium Perf base-plated posts to concrete via chemical anchor.",Fixings & Grout,,,,,,TRUE,Side mount post for concrete,,,10.6,balustrade-glass-channel-17-52-hd-fixings-and-grout,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/S-120ROD-4PK.JPG,
S-M10DN-4PK,M10 DOME NUT with WASHER - SS316 - 4pk,Fixings & Grout,,,,,,TRUE,pair with side mount post fixings 4x per 4 pack,,,2.65,balustrade-glass-channel-17-52-hd-fixings-and-grout,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/s-m10dn-4pk.JPG,
SOUD-CA1400,Soudal CA1400 Chemical Anchor — 400ml,Fixings & Grout,,,,,,,,,,29.85,balustrade-glass-channel-17-52-hd-fixings-and-grout,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SOUD-CA1400.jpg,
SER35-EC-B,35 Series top-mount railing end cap in Black — caps the open end of the 35 Series top railing.,Handrail,Top Mount Suit 12&15mm Glass,Top Mount,,,,,,,,5.01,balustrade-glass-channel-17-52-hd-handrail-top-mount-suit-12and15mm-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-EC-B.JPG,
SER35-EC-M,35 Series top-mount railing end cap in Mill — caps the open end of the 35 Series top railing.,Handrail,Top Mount Suit 12&15mm Glass,Top Mount,,,,,,,,3.25,balustrade-glass-channel-17-52-hd-handrail-top-mount-suit-12and15mm-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-EC-M.JPG,
SER35-EC-MW,35 Series top-mount railing end cap in Matt White — caps the open end of the 35 Series top railing.,Handrail,Top Mount Suit 12&15mm Glass,Top Mount,,,,,,,,5.01,balustrade-glass-channel-17-52-hd-handrail-top-mount-suit-12and15mm-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-EC-MW.JPG,
SER35-EC-SA,35 Series top-mount railing end cap in Satin Anod — caps the open end of the 35 Series top railing.,Handrail,Top Mount Suit 12&15mm Glass,Top Mount,,,,,,,,5.9,balustrade-glass-channel-17-52-hd-handrail-top-mount-suit-12and15mm-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-EC-SA.JPG,
SER35-HJA-SA,35 Series HORIZONTAL ADJUSTABLE joiner in Satin Anod — angle-adjustable horizontal joiner for non-square corners.,Handrail,Top Mount Suit 12&15mm Glass,Top Mount,,,,,,,,6.55,balustrade-glass-channel-17-52-hd-handrail-top-mount-suit-12and15mm-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-HJA-SA.JPG,
SER35-J-SA,35 Series inline joiner in Satin Anod — internal-fit inline joiner for the 35 Series top-mount railing.,Handrail,Top Mount Suit 12&15mm Glass,Top Mount,,,,,,,,4.25,balustrade-glass-channel-17-52-hd-handrail-top-mount-suit-12and15mm-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-J-SA.JPG,
SER35-J90-SA,35 Series 90° joiner in Satin Anod — 90° corner connector for the 35 Series top-mount railing.,Handrail,Top Mount Suit 12&15mm Glass,Top Mount,,,,,,,,6.55,balustrade-glass-channel-17-52-hd-handrail-top-mount-suit-12and15mm-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-J90-SA.JPG,
SER35-R5800-B,35 Series 5800mm top-mount railing in Black — the base extrusion of the 35 Series top-mount handrail range.,Handrail,Top Mount Suit 12&15mm Glass,Top Mount,,,,,,,,178.05,balustrade-glass-channel-17-52-hd-handrail-top-mount-suit-12and15mm-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-R5800-B.JPG,
SER35-R5800-M,35 Series 5800mm top-mount railing in Mill — the base extrusion of the 35 Series top-mount handrail range.,Handrail,Top Mount Suit 12&15mm Glass,Top Mount,,,,,,,,159.25,balustrade-glass-channel-17-52-hd-handrail-top-mount-suit-12and15mm-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-R5800-M.JPG,
SER35-R5800-MW,35 Series 5800mm top-mount railing in Matt White — the base extrusion of the 35 Series top-mount handrail range.,Handrail,Top Mount Suit 12&15mm Glass,Top Mount,,,,,,,,178.05,balustrade-glass-channel-17-52-hd-handrail-top-mount-suit-12and15mm-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-R5800-MW.JPG,
SER35-R5800-SA,35 Series 5800mm top-mount railing in Satin Anod — the base extrusion of the 35 Series top-mount handrail range.,Handrail,Top Mount Suit 12&15mm Glass,Top Mount,,,,,,,,216.4,balustrade-glass-channel-17-52-hd-handrail-top-mount-suit-12and15mm-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-R5800-SA.JPG,
SER35-RUB-12MM,"35 Series rubber gasket, 6000mm long for 12mm glass — lines the inside of the 35 Series top-mount railing.",Handrail,Top Mount Suit 12&15mm Glass,Top Mount,,,,,,,,32.7,balustrade-glass-channel-17-52-hd-handrail-top-mount-suit-12and15mm-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-RUB-12MM.JPG,
SER35-RUB-15MM,"35 Series rubber gasket, 6000mm long for 15mm glass.",Handrail,Top Mount Suit 12&15mm Glass,Top Mount,,,,,,,,30.25,balustrade-glass-channel-17-52-hd-handrail-top-mount-suit-12and15mm-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-RUB-15MM.JPG,
SER35-VJA-SA,35 Series VERTICAL ADJUSTABLE joiner in Satin Anod — vertically-adjustable joiner for raked stair runs.,Handrail,Top Mount Suit 12&15mm Glass,Top Mount,,,,,,,,11.95,balustrade-glass-channel-17-52-hd-handrail-top-mount-suit-12and15mm-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-VJA-SA.JPG,
SER35-WB-B,35 Series wall bracket in Black — wall-mount support bracket for the 35 Series top-mount railing.,Handrail,Top Mount Suit 12&15mm Glass,Top Mount,,,,,,,,5.9,balustrade-glass-channel-17-52-hd-handrail-top-mount-suit-12and15mm-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-WB-B.JPG,
SER35-WB-M,35 Series wall bracket in Mill — wall-mount support bracket for the 35 Series top-mount railing.,Handrail,Top Mount Suit 12&15mm Glass,Top Mount,,,,,,,,5.01,balustrade-glass-channel-17-52-hd-handrail-top-mount-suit-12and15mm-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-WB-M.JPG,
SER35-WB-MW,35 Series wall bracket in Matt White — wall-mount support bracket for the 35 Series top-mount railing.,Handrail,Top Mount Suit 12&15mm Glass,Top Mount,,,,,,,,5.9,balustrade-glass-channel-17-52-hd-handrail-top-mount-suit-12and15mm-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-WB-MW.JPG,
SER35-WB-S,35 Series wall bracket in Satin — wall-mount support bracket for the 35 Series top-mount railing.,Handrail,Top Mount Suit 12&15mm Glass,Top Mount,,,,,,,,9.96,balustrade-glass-channel-17-52-hd-handrail-top-mount-suit-12and15mm-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-WB-S.JPG,
SER35-WBEXT-B,35 Series EXTENDED wall bracket in Black — longer-reach bracket for thicker wall substrates.,Handrail,Top Mount Suit 12&15mm Glass,Top Mount,,,,,,,,20.2,balustrade-glass-channel-17-52-hd-handrail-top-mount-suit-12and15mm-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-WBEXT-B.JPG,
SER35-WBEXT-MW,35 Series EXTENDED wall bracket in Matt White — longer-reach bracket for thicker wall substrates.,Handrail,Top Mount Suit 12&15mm Glass,Top Mount,,,,,,,,20.2,balustrade-glass-channel-17-52-hd-handrail-top-mount-suit-12and15mm-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-WBEXT-MW.JPG,
SER35-WBEXT-S,35 Series EXTENDED wall bracket in Satin — longer-reach bracket for thicker wall substrates.,Handrail,Top Mount Suit 12&15mm Glass,Top Mount,,,,,,,,16.8,balustrade-glass-channel-17-52-hd-handrail-top-mount-suit-12and15mm-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-WBEXT-S.JPG,
SER35-WPLATE-B-2PK,35 Series flat wall plate in  — 2-pack of slimline flat wall plates for 35 Series top-mount railing terminations.,Handrail,Top Mount Suit 12&15mm Glass,Top Mount,,,,,,,,8.4,balustrade-glass-channel-17-52-hd-handrail-top-mount-suit-12and15mm-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-WPLATE-B-2PK.JPG,
SER35-WPLATE-M-2PK,35 Series flat wall plate in  — 2-pack of slimline flat wall plates for 35 Series top-mount railing terminations.,Handrail,Top Mount Suit 12&15mm Glass,Top Mount,,,,,,,,8.1,balustrade-glass-channel-17-52-hd-handrail-top-mount-suit-12and15mm-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-WPLATE-M-2PK.JPG,
SER35-WPLATE-MW-2PK,35 Series flat wall plate in  — 2-pack of slimline flat wall plates for 35 Series top-mount railing terminations.,Handrail,Top Mount Suit 12&15mm Glass,Top Mount,,,,,,,,8.4,balustrade-glass-channel-17-52-hd-handrail-top-mount-suit-12and15mm-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-WPLATE-MW-2PK.JPG,
SER35-WPLATE-SA-2PK,35 Series flat wall plate in  — 2-pack of slimline flat wall plates for 35 Series top-mount railing terminations.,Handrail,Top Mount Suit 12&15mm Glass,Top Mount,,,,,,,,10.95,balustrade-glass-channel-17-52-hd-handrail-top-mount-suit-12and15mm-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SER35-WPLATE-SA-2PK.JPG,
ENDURO-GC-125,EnduroShield Glass Coat 125ml — DIY easy-clean nano-coating for pool fence and balustrade glass; one application lasts up to 10 years.,Tools & Accessories,,,,,,FALSE,,,,63.2,balustrade-glass-channel-17-52-hd-tools-and-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/ENDURO-GC-125.JPG,
ENDURO-GC-500,EnduroShield Glass Coat 500ml — surface treatment for toughened glass that reduces water-mark and limescale build-up. Installer-size bottle.,Tools & Accessories,,,,,,FALSE,,,,260.4,balustrade-glass-channel-17-52-hd-tools-and-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/ENDURO-GC-500.JPG,
ENDURO-SSC-60,"EnduroShield Stainless Steel Coat 60ml — protective coating for spigots, posts, latches and rails; shields stainless from tea-staining, fingerprints and corrosion.",Tools & Accessories,,,,,,FALSE,,,,49.35,balustrade-glass-channel-17-52-hd-tools-and-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/ENDURO-SSC-60.JPG,
ENDURO-SSRES,EnduroShield Stainless Steel Restore 500ml — chemical cleaner that removes existing tea-staining and surface oxidation from stainless before re-coating.,Tools & Accessories,,,,,,FALSE,,,,49.35,balustrade-glass-channel-17-52-hd-tools-and-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/ENDURO-SSRES.JPG,
GLOVE,"Pair of safety gloves in size M/L — cut-resistant gloves for handling glass panels, stainless edges and steel pickets.",Tools & Accessories,,,,,,,,,,9.2,balustrade-glass-channel-17-52-hd-tools-and-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GLOVE.JPG,
1100SGP-0600,"SGP laminated glass panel, 17.52mm thick, 600mm W x 1100mm H — DuPont SentryGlas interlayer, used for higher-safety balustrade applications.",Glass,,,,,,,,,,357.14,balustrade-glass-channel-17-52-hd-versatilt-heavy-duty-sgp-laminate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/1100SGP-0600.JPG,
1100SGP-0700,"SGP laminated glass panel, 17.52mm thick, 700mm W x 1100mm H — DuPont SentryGlas interlayer, used for higher-safety balustrade applications.",Glass,,,,,,,,,,416.67,balustrade-glass-channel-17-52-hd-versatilt-heavy-duty-sgp-laminate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/1100SGP-0700.JPG,
1100SGP-0800,"SGP laminated glass panel, 17.52mm thick, 800mm W x 1100mm H — DuPont SentryGlas interlayer, used for higher-safety balustrade applications.",Glass,,,,,,,,,,476.2,balustrade-glass-channel-17-52-hd-versatilt-heavy-duty-sgp-laminate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/1100SGP-0800.JPG,
1100SGP-0900,"SGP laminated glass panel, 17.52mm thick, 900mm W x 1100mm H — DuPont SentryGlas interlayer, used for higher-safety balustrade applications.",Glass,,,,,,,,,,535.72,balustrade-glass-channel-17-52-hd-versatilt-heavy-duty-sgp-laminate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/1100SGP-0900.JPG,
1100SGP-1000,"SGP laminated glass panel, 17.52mm thick, 1000mm W x 1100mm H — DuPont SentryGlas interlayer, used for higher-safety balustrade applications.",Glass,,,,,,,,,,595.27,balustrade-glass-channel-17-52-hd-versatilt-heavy-duty-sgp-laminate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/1100SGP-1000.JPG,
1100SGP-1050,"SGP laminated glass panel, 17.52mm thick, 1050mm W x 1100mm H — DuPont SentryGlas interlayer, used for higher-safety balustrade applications.",Glass,,,,,,,,,,625.02,balustrade-glass-channel-17-52-hd-versatilt-heavy-duty-sgp-laminate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/1100SGP-1050.JPG,
1100SGP-1100,"SGP laminated glass panel, 17.52mm thick, 1100mm W x 1100mm H — DuPont SentryGlas interlayer, used for higher-safety balustrade applications.",Glass,,,,,,,,,,654.79,balustrade-glass-channel-17-52-hd-versatilt-heavy-duty-sgp-laminate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/1100SGP-1100.JPG,
1100SGP-1150,"SGP laminated glass panel, 17.52mm thick, 1150mm W x 1100mm H — DuPont SentryGlas interlayer, used for higher-safety balustrade applications.",Glass,,,,,,,,,,684.53,balustrade-glass-channel-17-52-hd-versatilt-heavy-duty-sgp-laminate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/1100SGP-1150.JPG,
1100SGP-1200,"SGP laminated glass panel, 17.52mm thick, 1200mm W x 1100mm H — DuPont SentryGlas interlayer, used for higher-safety balustrade applications.",Glass,,,,,,,,,,714.31,balustrade-glass-channel-17-52-hd-versatilt-heavy-duty-sgp-laminate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/1100SGP-1200.JPG,
1100SGP-1250,"SGP laminated glass panel, 17.52mm thick, 1250mm W x 1100mm H — DuPont SentryGlas interlayer, used for higher-safety balustrade applications.",Glass,,,,,,,,,,744.08,balustrade-glass-channel-17-52-hd-versatilt-heavy-duty-sgp-laminate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/1100SGP-1250.JPG,
1100SGP-1300,"SGP laminated glass panel, 17.52mm thick, 1300mm W x 1100mm H — DuPont SentryGlas interlayer, used for higher-safety balustrade applications.",Glass,,,,,,,,,,773.82,balustrade-glass-channel-17-52-hd-versatilt-heavy-duty-sgp-laminate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/1100SGP-1300.JPG,
VER-HD-0300-TI,Versatilt HEAVY DUTY 300mm top infill — short top infill section for the HD channel.,Channel,Versatilt Channel Heavy Duty,Surface Mount,,,,,,,,4.7,balustrade-glass-channel-17-52-hd-versatilt-heavy-duty-surface-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VER-HD-0300-TI.JPG,
VER-HD-15KIT-RUB-2PK,"Versatilt HD glazing rubber kit for 14.28/15mm glass, 2-pack.",Channel,Versatilt Channel Heavy Duty,Surface Mount,,,,,,,,18.4,balustrade-glass-channel-17-52-hd-versatilt-heavy-duty-surface-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VER-HD-15KIT-RUB-2PK.JPG,
VER-HD-17KIT-RUB-2PK,"Versatilt HD glazing rubber kit for 17.52mm SGP/PVB laminated glass, 2-pack.",Channel,Versatilt Channel Heavy Duty,Surface Mount,,,,,,,,18.4,balustrade-glass-channel-17-52-hd-versatilt-heavy-duty-surface-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VER-HD-17KIT-RUB-2PK.JPG,
VER-HD-21KIT-RUB-2PK,"Versatilt HD glazing rubber kit for 21.52mm laminated glass, 2-pack.",Channel,Versatilt Channel Heavy Duty,Surface Mount,,,,,,,,18.4,balustrade-glass-channel-17-52-hd-versatilt-heavy-duty-surface-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VER-HD-21KIT-RUB-2PK.JPG,
VER-HD-2DMEP-B,"Versatilt HD deck mount end plates in Matt Black, 2-pack.",Channel,Versatilt Channel Heavy Duty,Surface Mount,,,,,,,,18.4,balustrade-glass-channel-17-52-hd-versatilt-heavy-duty-surface-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VER-HD-2DMEP-B.JPG,
VER-HD-2DMEP-M,"Versatilt HD deck mount end plates in Mill, 2-pack.",Channel,Versatilt Channel Heavy Duty,Surface Mount,,,,,,,,14.36,balustrade-glass-channel-17-52-hd-versatilt-heavy-duty-surface-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VER-HD-2DMEP-m.JPG,
VER-HD-2DMEP-SA,"Versatilt HD deck mount end plates in Satin, 2-pack.",Channel,Versatilt Channel Heavy Duty,Surface Mount,,,,,,,,18.4,balustrade-glass-channel-17-52-hd-versatilt-heavy-duty-surface-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VER-HD-2DMEP-SA.JPG,
VER-HD-3600-DMK-B,Versatilt HEAVY DUTY DECK MOUNT KIT in Matt Black — 3600mm heavy-duty channel for laminated glass.,Channel,Versatilt Channel Heavy Duty,Surface Mount,,,,,,,,674.05,balustrade-glass-channel-17-52-hd-versatilt-heavy-duty-surface-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VER-HD-3600-DMK-B.JPG,
VER-HD-3600-DMK-M,Versatilt HEAVY DUTY DECK MOUNT KIT in Mill — 3600mm heavy-duty channel for laminated glass.,Channel,Versatilt Channel Heavy Duty,Surface Mount,,,,,,,,628.9,balustrade-glass-channel-17-52-hd-versatilt-heavy-duty-surface-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VER-HD-3600-DMK-M.JPG,
VER-HD-3600-DMK-SA,Versatilt HEAVY DUTY DECK MOUNT KIT in Satin — 3600mm heavy-duty channel for laminated glass.,Channel,Versatilt Channel Heavy Duty,Surface Mount,,,,,,,,674.05,balustrade-glass-channel-17-52-hd-versatilt-heavy-duty-surface-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VER-HD-3600-DMK-SA.JPG,
VER-HD-3850-CF-B,Versatilt HEAVY DUTY full cover in Matt Black — 3850mm long.,Channel,Versatilt Channel Heavy Duty,Surface Mount,,,,,,,,84.05,balustrade-glass-channel-17-52-hd-versatilt-heavy-duty-surface-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VER-HD-3850-CF-B.JPG,
VER-HD-3850-CF-M,Versatilt HEAVY DUTY full cover in Mill — 3850mm long.,Channel,Versatilt Channel Heavy Duty,Surface Mount,,,,,,,,64.15,balustrade-glass-channel-17-52-hd-versatilt-heavy-duty-surface-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VER-HD-3850-CF-M.JPG,
VER-HD-3850-CF-SA,Versatilt HEAVY DUTY full cover in Satin — 3850mm long.,Channel,Versatilt Channel Heavy Duty,Surface Mount,,,,,,,,84.05,balustrade-glass-channel-17-52-hd-versatilt-heavy-duty-surface-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VER-HD-3850-CF-SA.JPG,
VER-HD-PPKIT-17-4PK,"Versatilt HD pressure plate kit for 14.28/15/17.52mm glass, 4-pack.",Channel,Versatilt Channel Heavy Duty,Surface Mount,,,,,,,,74.9,balustrade-glass-channel-17-52-hd-versatilt-heavy-duty-surface-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VER-HD-PPKIT-17-4PK.JPG,
VER-HD-PPKIT-21-4PK,"Versatilt HD pressure plate kit for 21.52mm glass, 4-pack.",Channel,Versatilt Channel Heavy Duty,Surface Mount,,,,,,,,74.9,balustrade-glass-channel-17-52-hd-versatilt-heavy-duty-surface-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VER-HD-PPKIT-21-4PK.JPG,
VER-HD-WASHER-18PK,"Versatilt HD washer set, 18-pack.",Channel,Versatilt Channel Heavy Duty,Surface Mount,,,,,,,,36.8,balustrade-glass-channel-17-52-hd-versatilt-heavy-duty-surface-mount,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VER-HD-WASHER-18PK.JPG,
