sku,description,subcat_1,subcat_2,subcat_3,subcat_4,subcat_5,subcat_6,calc_include,calslot_1,calslot_2,calslot_3,retail_price_inc_gst,category_slug,image_url,Notes
VIS-4000-PLATE-B,"Visor aluminium top undercapping plate, 4000mm long in matt black, slotted with 40 holes at 100mm centres for the balusters.",Deck Mount,Undercap,,,,,,,,,78.55,balustrade-metal-visor-deck-mount-undercap,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-4000-PLATE-B.JPG,
VIS-4000-PLATE-M,"Visor aluminium top undercapping plate, 4000mm long in mill (ready to powder coat), slotted with 40 holes at 100mm centres for the balusters.",Deck Mount,Undercap,,,,,,,,,70.1,balustrade-metal-visor-deck-mount-undercap,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-4000-PLATE-M.JPG,
VIS-4000-PLATE-W,"Visor aluminium top undercapping plate, 4000mm long in pearl matt white, slotted with 40 holes at 100mm centres for the balusters.",Deck Mount,Undercap,,,,,,,,,78.55,balustrade-metal-visor-deck-mount-undercap,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-4000-PLATE-W.JPG,
VIS-1200-BAL-B-4PK,"Visor 50 x 10mm aluminium baluster, 1200mm high, 4-pack in matt black, made from alloy 6063 T6 with 2 screw flutes and rigidity ribs.",Face Mount,Baluster 1200mm,,,,,,,,,78.55,balustrade-metal-visor-face-mount-baluster-1200mm,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-1200-BAL-B-4PK.JPG,
VIS-1200-BAL-M-4PK,"Visor 50 x 10mm aluminium baluster, 1200mm high, 4-pack in mill (ready to powder coat), made from alloy 6063 T6 with 2 screw flutes and rigidity ribs.",Face Mount,Baluster 1200mm,,,,,,,,,66.45,balustrade-metal-visor-face-mount-baluster-1200mm,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-1200-BAL-M-4PK.JPG,
VIS-1200-BAL-W-4PK,"Visor 50 x 10mm aluminium baluster, 1200mm high, 4-pack in pearl matt white, made from alloy 6063 T6 with 2 screw flutes and rigidity ribs.",Face Mount,Baluster 1200mm,,,,,,,,,78.55,balustrade-metal-visor-face-mount-baluster-1200mm,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-1200-BAL-W-4PK.JPG,
VIS-6100-BAL-B,"Visor 50 x 10mm aluminium baluster, 6100mm long in matt black, cut on site to required baluster lengths.",Face Mount,Baluster 6100mm,,,,,,,,,82.3,balustrade-metal-visor-face-mount-baluster-6100mm,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-6100-BAL-B.JPG,
VIS-6100-BAL-M,"Visor 50 x 10mm aluminium baluster, 6100mm long in mill (ready to powder coat), cut on site to required baluster lengths.",Face Mount,Baluster 6100mm,,,,,,,,,69.6,balustrade-metal-visor-face-mount-baluster-6100mm,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-6100-BAL-M.JPG,
VIS-6100-BAL-W,"Visor 50 x 10mm aluminium baluster, 6100mm long in pearl matt white, cut on site to required baluster lengths.",Face Mount,Baluster 6100mm,,,,,,,,,82.3,balustrade-metal-visor-face-mount-baluster-6100mm,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-6100-BAL-W.JPG,
VIS-4000-FACE-B,"Visor aluminium face-mount L profile, 4000mm long in matt black, pre-machined for 40 balusters at 100mm centres (90mm gaps).",Face Mount,Base,,,,,,,,,272.05,balustrade-metal-visor-face-mount-base,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-4000-FACE-B.JPG,
VIS-4000-FACE-M,"Visor aluminium face-mount L profile, 4000mm long in mill (ready to powder coat), pre-machined for 40 balusters at 100mm centres (90mm gaps).",Face Mount,Base,,,,,,,,,259.95,balustrade-metal-visor-face-mount-base,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-4000-FACE-M.JPG,
VIS-4000-FACE-W,"Visor aluminium face-mount L profile, 4000mm long in pearl matt white, pre-machined for 40 balusters at 100mm centres (90mm gaps).",Face Mount,Base,,,,,,,,,272.05,balustrade-metal-visor-face-mount-base,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-4000-FACE-W.JPG,
VIS-5000-FM-NM-M,"Visor aluminium face-mount L profile, 5000mm long in mill (no machined holes), for custom stair runs requiring welded balusters.",Face Mount,Base,,,,,,,,,239.9,balustrade-metal-visor-face-mount-base,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-5000-FM-NM-M.JPG,
VIS-4000-COV-FACE-B,"Visor aluminium face-mount bottom cover, 4000mm long in matt black, slides into the underside of the face-mount profile to conceal the bottom fixings.",Face Mount,Bottom Cover,,,,,,,,,21.7,balustrade-metal-visor-face-mount-bottom-cover,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-4000-COV-FACE-B.JPG,
VIS-4000-COV-FACE-M,"Visor aluminium face-mount bottom cover, 4000mm long in mill (ready to powder coat), slides into the underside of the face-mount profile to conceal the bottom fixings.",Face Mount,Bottom Cover,,,,,,,,,18.1,balustrade-metal-visor-face-mount-bottom-cover,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-4000-COV-FACE-M.JPG,
VIS-4000-COV-FACE-W,"Visor aluminium face-mount bottom cover, 4000mm long in pearl matt white, slides into the underside of the face-mount profile to conceal the bottom fixings.",Face Mount,Bottom Cover,,,,,,,,,21.7,balustrade-metal-visor-face-mount-bottom-cover,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-4000-COV-FACE-W.JPG,
VIS-FMEP-B-2PK,"Visor L-shape face-mount end plates 2-pack in matt black, close off exposed ends of the face-mount base profile (left + right).",Face Mount,End Plates,,,,,,,,,7.21,balustrade-metal-visor-face-mount-end-plates,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-FMEP-B-2PK.JPG,
VIS-FMEP-M-2PK,"Visor L-shape face-mount end plates 2-pack in mill (ready to powder coat), close off exposed ends of the face-mount base profile (left + right).",Face Mount,End Plates,,,,,,,,,6.6,balustrade-metal-visor-face-mount-end-plates,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-FMEP-M-2PK.JPG,
VIS-FMEP-W-2PK,"Visor L-shape face-mount end plates 2-pack in pearl matt white, close off exposed ends of the face-mount base profile (left + right).",Face Mount,End Plates,,,,,,,,,7.21,balustrade-metal-visor-face-mount-end-plates,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-FMEP-W-2PK.JPG,
VIS-SCR-BAL-50PK,"Visor 12g x 50mm SS304 panhead screw, 50-pack, used for screwing the baluster from the underside of the base rail (2 per baluster).",Face Mount,Fixings,Base Screws Baluster,,,,,,,,10.85,balustrade-metal-visor-face-mount-fixings-base-screws-baluster,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-SCR-BAL-50PK.JPG,
VIS-SCR-CSK-50PK,"Visor 8g x 25mm SS304 countersunk phillips screw in mill finish, 50-pack, used for end plate, wall bracket and offset bracket fixings.",Face Mount,Fixings,End Cap Screws,,,,,,,,4.8,balustrade-metal-visor-face-mount-fixings-end-cap-screws,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-SCR-CSK-50PK.JPG,
VIS-SCR-CSK-50PK-B,"Visor 8g x 25mm SS304 countersunk phillips screw with matt black head, 50-pack, used for end plate, wall bracket and offset bracket fixings.",Face Mount,Fixings,End Cap Screws,,,,,,,,6,balustrade-metal-visor-face-mount-fixings-end-cap-screws,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-SCR-CSK-50PK-B.JPG,
VIS-SCR-CSK-50PK-W,"Visor 8g x 25mm SS304 countersunk phillips screw with pearl matt white head, 50-pack, used for end plate, wall bracket and offset bracket fixings.",Face Mount,Fixings,End Cap Screws,,,,,,,,6,balustrade-metal-visor-face-mount-fixings-end-cap-screws,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-SCR-CSK-50PK-W.JPG,
VIS-SCR-SIDEBAL-50PK,"Visor 14g x 50mm SS304 panhead screw, 50-pack, used for sideways baluster fixings and top friction-plate-to-baluster fixings.",Face Mount,Fixings,Side Screws Baluster,,,,,,,,10.85,balustrade-metal-visor-face-mount-fixings-side-screws-baluster,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-SCR-SIDEBAL-50PK.JPG,
VIS-EP-B,"Visor 70 x 23mm handrail end plate in matt black, mechanically fixes to the undercapping plate to terminate the handrail.",Face Mount,Handrail,End Cap,,,,,,,,4.8,balustrade-metal-visor-face-mount-handrail-end-cap,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-EP-B.JPG,
VIS-EP-M,"Visor 70 x 23mm handrail end plate in mill (ready to powder coat), mechanically fixes to the undercapping plate to terminate the handrail.",Face Mount,Handrail,End Cap,,,,,,,,3.6,balustrade-metal-visor-face-mount-handrail-end-cap,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-EP-M.JPG,
VIS-EP-W,"Visor 70 x 23mm handrail end plate in pearl matt white, mechanically fixes to the undercapping plate to terminate the handrail.",Face Mount,Handrail,End Cap,,,,,,,,4.8,balustrade-metal-visor-face-mount-handrail-end-cap,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-EP-W.JPG,
VIS-3050-INS-2PK,"Visor aluminium friction insert, 3050mm long, 2-pack (6100mm total) in clear anodised, mates with the slotted undercapping plate to grip the balusters by friction.",Face Mount,Handrail,Friction Insert,,,,,,,,30.2,balustrade-metal-visor-face-mount-handrail-friction-insert,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-3050-INS-2PK.JPG,
VIS-J-M,"Visor inline aluminium joiner 400 x 40 x 1.2mm in mill, fits on top of the friction insert at undercapping-plate joins for run rigidity.",Face Mount,Handrail,Joiner,,,,,,,,10.85,balustrade-metal-visor-face-mount-handrail-joiner,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-J-M.JPG,
VIS-J90-M,"Visor 90° aluminium corner joiner 200 x 200 x 1.2mm in mill, fits on top of the friction insert at 90° corners for handrail rigidity.",Face Mount,Handrail,Joiner,,,,,,,,10.85,balustrade-metal-visor-face-mount-handrail-joiner,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-J90-M.JPG,
VIS-6100-HRAIL-B,"Visor 70 x 23mm aluminium handrail, 6100mm long in matt black, snaps over the undercapping plate to finish the run.",Face Mount,Handrail,Top Cap,,,,,,,,100.05,balustrade-metal-visor-face-mount-handrail-top-cap,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-6100-HRAIL-B.JPG,
VIS-6100-HRAIL-M,"Visor 70 x 23mm aluminium handrail, 6100mm long in mill (ready to powder coat), snaps over the undercapping plate to finish the run.",Face Mount,Handrail,Top Cap,,,,,,,,93.7,balustrade-metal-visor-face-mount-handrail-top-cap,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-6100-HRAIL-M.JPG,
VIS-6100-HRAIL-W,"Visor 70 x 23mm aluminium handrail, 6100mm long in pearl matt white, snaps over the undercapping plate to finish the run.",Face Mount,Handrail,Top Cap,,,,,,,,100.05,balustrade-metal-visor-face-mount-handrail-top-cap,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-6100-HRAIL-W.JPG,
VIS-WB-B,"Visor 63 x 20mm aluminium wall/post bracket in matt black, mechanically fixes the undercapping plate to a wall or post for handrail termination.",Face Mount,Handrail,Wall Tie Concealed,,,,,,,,6,balustrade-metal-visor-face-mount-handrail-wall-tie-concealed,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-WB-B.JPG,
VIS-WB-M,"Visor 63 x 20mm aluminium wall/post bracket in mill (ready to powder coat), mechanically fixes the undercapping plate to a wall or post for handrail termination.",Face Mount,Handrail,Wall Tie Concealed,,,,,,,,4.8,balustrade-metal-visor-face-mount-handrail-wall-tie-concealed,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-WB-M.JPG,
VIS-WB-W,"Visor 63 x 20mm aluminium wall/post bracket in pearl matt white, mechanically fixes the undercapping plate to a wall or post for handrail termination.",Face Mount,Handrail,Wall Tie Concealed,,,,,,,,6,balustrade-metal-visor-face-mount-handrail-wall-tie-concealed,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-WB-W.JPG,
VIS-BRACKET-B-2PK,"Visor aluminium offset bracket 2-pack in matt black, caps over the handrail end and fixes off to a wall/post (left + right per pack).",Face Mount,Handrail,Wall Tie Offset,,,,,,,,18.1,balustrade-metal-visor-face-mount-handrail-wall-tie-offset,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-BRACKET-B-2PK.JPG,
VIS-BRACKET-M-2PK,"Visor aluminium offset bracket 2-pack in mill (ready to powder coat), caps over the handrail end and fixes off to a wall/post (left + right per pack).",Face Mount,Handrail,Wall Tie Offset,,,,,,,,15.65,balustrade-metal-visor-face-mount-handrail-wall-tie-offset,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-BRACKET-M-2PK.JPG,
VIS-BRACKET-W-2PK,"Visor aluminium offset bracket 2-pack in pearl matt white, caps over the handrail end and fixes off to a wall/post (left + right per pack).",Face Mount,Handrail,Wall Tie Offset,,,,,,,,18.1,balustrade-metal-visor-face-mount-handrail-wall-tie-offset,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-BRACKET-W-2PK.JPG,
VIS-4000-PLATE-B,"Visor aluminium top undercapping plate, 4000mm long in matt black, slotted with 40 holes at 100mm centres for the balusters.",Face Mount,Undercap,,,,,,,,,78.55,balustrade-metal-visor-face-mount-undercap,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-4000-PLATE-B.JPG,
VIS-4000-PLATE-M,"Visor aluminium top undercapping plate, 4000mm long in mill (ready to powder coat), slotted with 40 holes at 100mm centres for the balusters.",Face Mount,Undercap,,,,,,,,,70.1,balustrade-metal-visor-face-mount-undercap,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-4000-PLATE-M.JPG,
VIS-4000-PLATE-W,"Visor aluminium top undercapping plate, 4000mm long in pearl matt white, slotted with 40 holes at 100mm centres for the balusters.",Face Mount,Undercap,,,,,,,,,78.55,balustrade-metal-visor-face-mount-undercap,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/VIS-4000-PLATE-W.JPG,
